,Date,State Name,Vegetable Name,Wholesale Price,Retail Price,Shopping Mall Price,Units,Vegetable Image
27,2024-06-22,Maharashtra,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
28,2024-06-22,Maharashtra,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
29,2024-06-22,Maharashtra,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
30,2024-06-22,Maharashtra,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
31,2024-06-22,Maharashtra,Brinjal (Big),31,36 - 39,37 - 51,1kg,resource/images/vegetables/brinjalbig-64.png
32,2024-06-22,Maharashtra,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
33,2024-06-22,Maharashtra,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
34,2024-06-22,Maharashtra,French Beans,119,137 - 151,143 - 196,1kg,resource/images/vegetables/frenchbeans-64.png
35,2024-06-22,Maharashtra,Garlic,230,265 - 292,276 - 380,1kg,resource/images/vegetables/garlic-64.png
36,2024-06-22,Maharashtra,Ginger,122,140 - 155,146 - 201,1kg,resource/images/vegetables/ginger-64.png
37,2024-06-22,Maharashtra,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
38,2024-06-22,Maharashtra,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
39,2024-06-22,Maharashtra,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
40,2024-06-22,Maharashtra,Lemon (Lime),106,122 - 135,127 - 175,1kg,resource/images/vegetables/lemon-64.png
41,2024-06-22,Maharashtra,Mango Raw,35,40 - 44,42 - 58,1kg,resource/images/vegetables/mangoraw-64.png
42,2024-06-22,Maharashtra,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
43,2024-06-22,Maharashtra,Mushroom,89,102 - 113,107 - 147,1kg,resource/images/vegetables/mushroom-64.png
44,2024-06-22,Maharashtra,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
45,2024-06-22,Maharashtra,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
46,2024-06-22,Maharashtra,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
47,2024-06-22,Maharashtra,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
48,2024-06-22,Maharashtra,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
49,2024-06-22,Maharashtra,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
50,2024-06-22,Maharashtra,Snake Gourd,40,46 - 51,48 - 66,1kg,resource/images/vegetables/snakegourd-64.png
51,2024-06-22,Maharashtra,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
52,2024-06-22,Maharashtra,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
53,2024-06-22,Maharashtra,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
0,2024-06-23,Maharashtra,Onion Big,35,40 - 44,42 - 58,1kg,resource/images/vegetables/onionbig-64.png
1,2024-06-23,Maharashtra,Onion Small,57,66 - 72,68 - 94,1kg,resource/images/vegetables/onionsmall-64.png
2,2024-06-23,Maharashtra,Tomato,49,56 - 62,59 - 81,1kg,resource/images/vegetables/tomato-64.png
3,2024-06-23,Maharashtra,Green Chilli,65,75 - 83,78 - 107,1kg,resource/images/vegetables/greenchili-64.png
4,2024-06-23,Maharashtra,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
5,2024-06-23,Maharashtra,Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/potato-64.png
6,2024-06-23,Maharashtra,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
7,2024-06-23,Maharashtra,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
8,2024-06-23,Maharashtra,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
9,2024-06-23,Maharashtra,Ash gourd,17,20 - 22,20 - 28,1kg,resource/images/vegetables/ashgourd-64.png
10,2024-06-23,Maharashtra,Baby Corn,49,56 - 62,59 - 81,1kg,resource/images/vegetables/babycorn-64.png
11,2024-06-23,Maharashtra,Banana Flower,15,17 - 19,18 - 25,1kg,resource/images/vegetables/bananaflower-64.png
12,2024-06-23,Maharashtra,Capsicum,50,58 - 64,60 - 83,1kg,resource/images/vegetables/capsicum-64.png
13,2024-06-23,Maharashtra,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
14,2024-06-23,Maharashtra,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
15,2024-06-23,Maharashtra,Butter Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/butterbeans-64.png
16,2024-06-23,Maharashtra,Broad Beans,73,84 - 93,88 - 120,1kg,resource/images/vegetables/broadbeans-64.png
17,2024-06-23,Maharashtra,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
18,2024-06-23,Maharashtra,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
19,2024-06-23,Maharashtra,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
20,2024-06-23,Maharashtra,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
21,2024-06-23,Maharashtra,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
22,2024-06-23,Maharashtra,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
23,2024-06-23,Maharashtra,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
24,2024-06-23,Maharashtra,Coriander Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/corianderleaves-64.png
25,2024-06-23,Maharashtra,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
26,2024-06-23,Maharashtra,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
27,2024-06-23,Maharashtra,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
28,2024-06-23,Maharashtra,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
29,2024-06-23,Maharashtra,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
30,2024-06-23,Maharashtra,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
31,2024-06-23,Maharashtra,Brinjal (Big),31,36 - 39,37 - 51,1kg,resource/images/vegetables/brinjalbig-64.png
32,2024-06-23,Maharashtra,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
33,2024-06-23,Maharashtra,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
34,2024-06-23,Maharashtra,French Beans,119,137 - 151,143 - 196,1kg,resource/images/vegetables/frenchbeans-64.png
35,2024-06-23,Maharashtra,Garlic,230,265 - 292,276 - 380,1kg,resource/images/vegetables/garlic-64.png
36,2024-06-23,Maharashtra,Ginger,122,140 - 155,146 - 201,1kg,resource/images/vegetables/ginger-64.png
37,2024-06-23,Maharashtra,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
38,2024-06-23,Maharashtra,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
39,2024-06-23,Maharashtra,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
40,2024-06-23,Maharashtra,Lemon (Lime),106,122 - 135,127 - 175,1kg,resource/images/vegetables/lemon-64.png
41,2024-06-23,Maharashtra,Mango Raw,35,40 - 44,42 - 58,1kg,resource/images/vegetables/mangoraw-64.png
42,2024-06-23,Maharashtra,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
43,2024-06-23,Maharashtra,Mushroom,89,102 - 113,107 - 147,1kg,resource/images/vegetables/mushroom-64.png
44,2024-06-23,Maharashtra,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
45,2024-06-23,Maharashtra,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
46,2024-06-23,Maharashtra,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
47,2024-06-23,Maharashtra,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
48,2024-06-23,Maharashtra,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
49,2024-06-23,Maharashtra,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
50,2024-06-23,Maharashtra,Snake Gourd,40,46 - 51,48 - 66,1kg,resource/images/vegetables/snakegourd-64.png
51,2024-06-23,Maharashtra,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
52,2024-06-23,Maharashtra,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
53,2024-06-23,Maharashtra,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
0,2024-06-24,Maharashtra,Onion Big,35,40 - 44,42 - 58,1kg,resource/images/vegetables/onionbig-64.png
1,2024-06-24,Maharashtra,Onion Small,57,66 - 72,68 - 94,1kg,resource/images/vegetables/onionsmall-64.png
2,2024-06-24,Maharashtra,Tomato,49,56 - 62,59 - 81,1kg,resource/images/vegetables/tomato-64.png
3,2024-06-24,Maharashtra,Green Chilli,65,75 - 83,78 - 107,1kg,resource/images/vegetables/greenchili-64.png
4,2024-06-24,Maharashtra,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
5,2024-06-24,Maharashtra,Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/potato-64.png
6,2024-06-24,Maharashtra,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
7,2024-06-24,Maharashtra,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
8,2024-06-24,Maharashtra,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
9,2024-06-24,Maharashtra,Ash gourd,17,20 - 22,20 - 28,1kg,resource/images/vegetables/ashgourd-64.png
10,2024-06-24,Maharashtra,Baby Corn,49,56 - 62,59 - 81,1kg,resource/images/vegetables/babycorn-64.png
11,2024-06-24,Maharashtra,Banana Flower,15,17 - 19,18 - 25,1kg,resource/images/vegetables/bananaflower-64.png
12,2024-06-24,Maharashtra,Capsicum,50,58 - 64,60 - 83,1kg,resource/images/vegetables/capsicum-64.png
13,2024-06-24,Maharashtra,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
14,2024-06-24,Maharashtra,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
15,2024-06-24,Maharashtra,Butter Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/butterbeans-64.png
16,2024-06-24,Maharashtra,Broad Beans,73,84 - 93,88 - 120,1kg,resource/images/vegetables/broadbeans-64.png
17,2024-06-24,Maharashtra,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
18,2024-06-24,Maharashtra,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
19,2024-06-24,Maharashtra,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
20,2024-06-24,Maharashtra,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
21,2024-06-24,Maharashtra,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
22,2024-06-24,Maharashtra,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
23,2024-06-24,Maharashtra,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
24,2024-06-24,Maharashtra,Coriander Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/corianderleaves-64.png
25,2024-06-24,Maharashtra,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
26,2024-06-24,Maharashtra,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
27,2024-06-24,Maharashtra,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
28,2024-06-24,Maharashtra,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
29,2024-06-24,Maharashtra,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
30,2024-06-24,Maharashtra,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
31,2024-06-24,Maharashtra,Brinjal (Big),31,36 - 39,37 - 51,1kg,resource/images/vegetables/brinjalbig-64.png
32,2024-06-24,Maharashtra,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
33,2024-06-24,Maharashtra,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
34,2024-06-24,Maharashtra,French Beans,119,137 - 151,143 - 196,1kg,resource/images/vegetables/frenchbeans-64.png
35,2024-06-24,Maharashtra,Garlic,230,265 - 292,276 - 380,1kg,resource/images/vegetables/garlic-64.png
36,2024-06-24,Maharashtra,Ginger,122,140 - 155,146 - 201,1kg,resource/images/vegetables/ginger-64.png
37,2024-06-24,Maharashtra,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
38,2024-06-24,Maharashtra,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
39,2024-06-24,Maharashtra,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
40,2024-06-24,Maharashtra,Lemon (Lime),106,122 - 135,127 - 175,1kg,resource/images/vegetables/lemon-64.png
41,2024-06-24,Maharashtra,Mango Raw,35,40 - 44,42 - 58,1kg,resource/images/vegetables/mangoraw-64.png
42,2024-06-24,Maharashtra,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
43,2024-06-24,Maharashtra,Mushroom,89,102 - 113,107 - 147,1kg,resource/images/vegetables/mushroom-64.png
44,2024-06-24,Maharashtra,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
45,2024-06-24,Maharashtra,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
46,2024-06-24,Maharashtra,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
47,2024-06-24,Maharashtra,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
48,2024-06-24,Maharashtra,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
49,2024-06-24,Maharashtra,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
50,2024-06-24,Maharashtra,Snake Gourd,40,46 - 51,48 - 66,1kg,resource/images/vegetables/snakegourd-64.png
51,2024-06-24,Maharashtra,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
52,2024-06-24,Maharashtra,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
53,2024-06-24,Maharashtra,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
0,2024-06-25,Maharashtra,Onion Big,42,48 - 53,50 - 69,1kg,resource/images/vegetables/onionbig-64.png
1,2024-06-25,Maharashtra,Onion Small,61,70 - 77,73 - 101,1kg,resource/images/vegetables/onionsmall-64.png
2,2024-06-25,Maharashtra,Tomato,48,55 - 61,58 - 79,1kg,resource/images/vegetables/tomato-64.png
3,2024-06-25,Maharashtra,Green Chilli,62,71 - 79,74 - 102,1kg,resource/images/vegetables/greenchili-64.png
4,2024-06-25,Maharashtra,Beetroot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/beetroot-64.png
5,2024-06-25,Maharashtra,Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/potato-64.png
6,2024-06-25,Maharashtra,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
7,2024-06-25,Maharashtra,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
8,2024-06-25,Maharashtra,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
9,2024-06-25,Maharashtra,Ash gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ashgourd-64.png
10,2024-06-25,Maharashtra,Baby Corn,65,75 - 83,78 - 107,1kg,resource/images/vegetables/babycorn-64.png
11,2024-06-25,Maharashtra,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
12,2024-06-25,Maharashtra,Capsicum,50,58 - 64,60 - 83,1kg,resource/images/vegetables/capsicum-64.png
13,2024-06-25,Maharashtra,Bitter Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/bittergourd-64.png
14,2024-06-25,Maharashtra,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
15,2024-06-25,Maharashtra,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
16,2024-06-25,Maharashtra,Broad Beans,69,79 - 88,83 - 114,1kg,resource/images/vegetables/broadbeans-64.png
17,2024-06-25,Maharashtra,Cabbage,34,39 - 43,41 - 56,1kg,resource/images/vegetables/cabbage-64.png
18,2024-06-25,Maharashtra,Carrot,41,47 - 52,49 - 68,1kg,resource/images/vegetables/carrot-64.png
19,2024-06-25,Maharashtra,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
20,2024-06-25,Maharashtra,Cluster beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/clusterbeans-64.png
21,2024-06-25,Maharashtra,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
22,2024-06-25,Maharashtra,Colocasia Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/colocasialeaves-64.png
23,2024-06-25,Maharashtra,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
24,2024-06-25,Maharashtra,Coriander Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/corianderleaves-64.png
25,2024-06-25,Maharashtra,Corn,31,36 - 39,37 - 51,1kg,resource/images/vegetables/corn-64.png
26,2024-06-25,Maharashtra,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
27,2024-06-25,Maharashtra,Curry Leaves,27,31 - 34,32 - 45,1kg,resource/images/vegetables/curryleaves-64.png
28,2024-06-25,Maharashtra,Dill Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/dillleaves-64.png
29,2024-06-25,Maharashtra,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
30,2024-06-25,Maharashtra,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
31,2024-06-25,Maharashtra,Brinjal (Big),36,41 - 46,43 - 59,1kg,resource/images/vegetables/brinjalbig-64.png
32,2024-06-25,Maharashtra,Elephant Yam,38,44 - 48,46 - 63,1kg,resource/images/vegetables/elephantyam-64.png
33,2024-06-25,Maharashtra,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
34,2024-06-25,Maharashtra,French Beans,114,131 - 145,137 - 188,1kg,resource/images/vegetables/frenchbeans-64.png
35,2024-06-25,Maharashtra,Garlic,243,279 - 309,292 - 401,1kg,resource/images/vegetables/garlic-64.png
36,2024-06-25,Maharashtra,Ginger,140,161 - 178,168 - 231,1kg,resource/images/vegetables/ginger-64.png
37,2024-06-25,Maharashtra,Onion Green,38,44 - 48,46 - 63,1kg,resource/images/vegetables/oniongreen-64.png
38,2024-06-25,Maharashtra,Green Peas,46,53 - 58,55 - 76,1kg,resource/images/vegetables/greenpeas-64.png
39,2024-06-25,Maharashtra,Ivy Gourd,29,33 - 37,35 - 48,1kg,resource/images/vegetables/ivygourd-64.png
40,2024-06-25,Maharashtra,Lemon (Lime),103,118 - 131,124 - 170,1kg,resource/images/vegetables/lemon-64.png
41,2024-06-25,Maharashtra,Mango Raw,40,46 - 51,48 - 66,1kg,resource/images/vegetables/mangoraw-64.png
42,2024-06-25,Maharashtra,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
43,2024-06-25,Maharashtra,Mushroom,80,92 - 102,96 - 132,1kg,resource/images/vegetables/mushroom-64.png
44,2024-06-25,Maharashtra,Mustard Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/mustardleaves-64.png
45,2024-06-25,Maharashtra,Ladies Finger,44,51 - 56,53 - 73,1kg,resource/images/vegetables/ladiesfinger-64.png
46,2024-06-25,Maharashtra,Pumpkin,17,20 - 22,20 - 28,1kg,resource/images/vegetables/pumpkin-64.png
47,2024-06-25,Maharashtra,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
48,2024-06-25,Maharashtra,Ridge Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ridgegourd-64.png
49,2024-06-25,Maharashtra,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
50,2024-06-25,Maharashtra,Snake Gourd,38,44 - 48,46 - 63,1kg,resource/images/vegetables/snakegourd-64.png
51,2024-06-25,Maharashtra,Sorrel Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/sorrelleaves-64.png
52,2024-06-25,Maharashtra,Spinach,11,13 - 14,13 - 18,1kg,resource/images/vegetables/spinach-64.png
53,2024-06-25,Maharashtra,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
0,2024-06-26,Maharashtra,Onion Big,42,48 - 53,50 - 69,1kg,resource/images/vegetables/onionbig-64.png
1,2024-06-26,Maharashtra,Onion Small,61,70 - 77,73 - 101,1kg,resource/images/vegetables/onionsmall-64.png
2,2024-06-26,Maharashtra,Tomato,48,55 - 61,58 - 79,1kg,resource/images/vegetables/tomato-64.png
3,2024-06-26,Maharashtra,Green Chilli,62,71 - 79,74 - 102,1kg,resource/images/vegetables/greenchili-64.png
4,2024-06-26,Maharashtra,Beetroot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/beetroot-64.png
5,2024-06-26,Maharashtra,Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/potato-64.png
6,2024-06-26,Maharashtra,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
7,2024-06-26,Maharashtra,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
